Year,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,City MPG,Highway MPG,Annual Fuel Cost,Annual Consumption in Barrels,Tailpipe CO2 in Grams/Mile
1984,2-Wheel Drive,Automatic 3-Speed,8,5.7,,,Diesel,18,24,1950,19.10925,509
1984,2-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,15,19,2050,19.38882353,522.7647059
1984,2-Wheel Drive,Automatic 3-Speed,8,5,,,Regular,14,17,2350,21.974,592.4666667
1984,2-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,15,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,20,2050,19.38882353,522.7647059
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Diesel,18,26,1850,18.19928571,484.7619048
1984,2-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,20,2050,19.38882353,522.7647059
1984,2-Wheel Drive,Automatic 3-Speed,6,4.1,,,Regular,13,16,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Automatic 3-Speed,8,5,,,Regular,11,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,6,4.1,,,Regular,13,17,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,12,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,16,22,2150,21.2325,565.5555556
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,15,19,2250,22.48147059,598.8235294
1984,2-Wheel Drive,Manual 3-Speed,6,4.1,,,Regular,13,15,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,17,20,2150,21.2325,565.5555556
1984,2-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,18,20,2050,20.115,535.7894737
1984,2-Wheel Drive,Automatic 3-Speed,6,4.1,,,Regular,14,17,2350,21.974,592.4666667
1984,2-Wheel Drive,Automatic 3-Speed,8,5,,,Regular,13,16,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Automatic 4-Speed,6,4.1,,,Regular,14,18,2350,21.974,592.4666667
1984,2-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,18,2350,21.974,592.4666667
1984,2-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,17,22,2050,20.115,535.7894737
1984,2-Wheel Drive,Automatic 4-Speed,6,4.1,,,Regular,14,17,2350,21.974,592.4666667
1984,2-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,17,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,17,22,2050,20.115,535.7894737
1984,2-Wheel Drive,Manual 3-Speed,6,4.1,,,Regular,15,17,2200,20.600625,555.4375
1984,2-Wheel Drive,Manual 3-Speed,8,5,,,Regular,14,17,2350,21.974,592.4666667
1984,2-Wheel Drive,Manual 3-Speed,6,4.1,,,Regular,14,16,2350,21.974,592.4666667
1984,2-Wheel Drive,Manual 4-Speed,6,4.1,,,Regular,15,19,2200,20.600625,555.4375
1984,2-Wheel Drive,Manual 4-Speed,8,5,,,Regular,15,17,2200,20.600625,555.4375
1984,2-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,18,22,1950,19.10925,509
1984,2-Wheel Drive,Manual 4-Speed,6,4.1,,,Regular,14,17,2350,21.974,592.4666667
1984,2-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,18,22,2050,20.115,535.7894737
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,10,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,10,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 4-Speed,6,4.1,,,Regular,13,17,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Manual 3-Speed,6,4.1,,,Regular,13,15,2500,23.54357143,634.7857143
1984,,Automatic 3-Speed,6,3.8,,,Regular,15,19,2050,19.38882353,522.7647059
1984,,Automatic 3-Speed,8,5,,,Regular,14,19,2200,20.600625,555.4375
1984,,Automatic 3-Speed,8,5.7,,,Diesel,18,25,1850,18.19928571,484.7619048
1984,,Automatic 3-Speed,6,3.8,,,Regular,15,20,2050,19.38882353,522.7647059
1984,,Automatic 3-Speed,8,5,,,Regular,14,19,2200,20.600625,555.4375
1984,,Automatic 4-Speed,8,5,,,Regular,14,20,2200,20.600625,555.4375
1984,,Automatic 4-Speed,8,5.7,,,Regular,12,17,2500,23.54357143,634.7857143
1984,,Automatic 4-Speed,8,5.7,,,Diesel,18,27,1850,18.19928571,484.7619048
1984,,Automatic 4-Speed,8,5,,,Regular,15,21,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.1,,,Regular,14,17,2350,21.974,592.4666667
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,16,2500,23.54357143,634.7857143
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,16,20,2150,21.2325,565.5555556
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2700,25.35461538,683.6153846
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,15,20,2250,22.48147059,598.8235294
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,6,4.1,,,Regular,13,17,2500,23.54357143,634.7857143
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,6,4.1,,,Regular,13,16,2500,23.54357143,634.7857143
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,5,,,Regular,11,15,2700,25.35461538,683.6153846
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,5,,,Regular,12,16,2500,23.54357143,634.7857143
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,17,20,2150,21.2325,565.5555556
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,17,18,2250,22.48147059,598.8235294
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,17,20,2150,21.2325,565.5555556
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2900,27.4675,740.5833333
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,16,20,2150,21.2325,565.5555556
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,5.7,,,Regular,11,13,2900,27.4675,740.5833333
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,17,20,2150,21.2325,565.5555556
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,6.2,,,Diesel,16,18,2250,22.48147059,598.8235294
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,12,16,2500,23.54357143,634.7857143
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,16,20,2150,21.2325,565.5555556
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2900,27.4675,740.5833333
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,15,19,2400,23.8865625,636.25
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,5,,,Regular,12,16,2500,23.54357143,634.7857143
1984,,Automatic 3-Speed,6,3.8,,,Regular,16,20,1950,18.31166667,493.7222222
1984,,Automatic 3-Speed,8,5,,,Regular,14,18,2350,21.974,592.4666667
1984,,Automatic 3-Speed,8,5.7,,,Diesel,18,25,1850,18.19928571,484.7619048
1984,,Automatic 3-Speed,6,3.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,,Automatic 3-Speed,8,5,,,Regular,15,19,2200,20.600625,555.4375
1984,,Automatic 4-Speed,6,3.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,,Automatic 4-Speed,8,5,,,Regular,15,21,2050,19.38882353,522.7647059
1984,,Automatic 4-Speed,8,5.7,,,Diesel,18,27,1850,18.19928571,484.7619048
1984,,Automatic 4-Speed,8,5,,,Regular,15,21,2050,19.38882353,522.7647059
1984,2-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1984,2-Wheel Drive,Manual 4-Speed,4,2,,,Regular,19,25,1650,15.69571429,423.1904762
1984,2-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 4-Speed,4,2,,,Regular,20,26,1600,14.98227273,403.9545455
1984,2-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,26,1600,14.98227273,403.9545455
1984,2-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,27,1500,14.33086957,386.3913043
1984,2-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,13,13,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,13,15,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Manual 4-Speed,4,2,,,Regular,15,16,2350,21.974,592.4666667
1984,2-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,13,14,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,18,24,1750,16.4805,444.35
1984,2-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,18,24,1750,16.4805,444.35
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1984,2-Wheel Drive,Manual 4-Speed,4,2,,,Regular,21,29,1450,13.73375,370.2916667
1984,2-Wheel Drive,Manual 4-Speed,4,2,,,Regular,19,25,1650,15.69571429,423.1904762
1984,2-Wheel Drive,Manual 4-Speed,4,2.2,,,Diesel,26,31,1400,13.64946429,363.5714286
1984,2-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,21,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 4-Speed,4,2,,,Regular,21,26,1500,14.33086957,386.3913043
1984,2-Wheel Drive,Manual 4-Speed,4,2.2,,,Diesel,26,31,1400,13.64946429,363.5714286
1984,2-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 5-Speed,4,2,,,Regular,23,31,1350,12.67730769,341.8076923
1984,2-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,26,1600,14.98227273,403.9545455
1984,2-Wheel Drive,Manual 5-Speed,4,2.2,,,Diesel,26,32,1350,13.1787931,351.0344828
1984,2-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,27,1500,14.33086957,386.3913043
1984,2-Wheel Drive,Manual 5-Speed,4,2.2,,,Diesel,26,31,1400,13.64946429,363.5714286
1984,2-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,16,23,1850,17.34789474,467.7368421
1984,2-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,12,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,16,22,2150,21.2325,565.5555556
1984,2-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,15,19,2250,22.48147059,598.8235294
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,14,2900,27.4675,740.5833333
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,15,20,2400,23.8865625,636.25
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,11,14,2900,27.4675,740.5833333
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.2,,,Diesel,15,20,2400,23.8865625,636.25
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,5.7,,,Regular,10,12,3200,29.96454545,807.9090909
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,15,22,1950,18.31166667,493.7222222
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,15,22,1950,18.31166667,493.7222222
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,4,2,,,Regular,18,24,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,15,20,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,4,2,,,Regular,18,23,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,15,20,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2,,,Regular,18,23,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,15,22,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2,,,Regular,17,24,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,15,22,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,4,2,,,Regular,18,23,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,15,20,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,4,2,,,Regular,18,23,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,15,21,2050,19.38882353,522.7647059
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2,,,Regular,18,24,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,15,22,1950,18.31166667,493.7222222
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2,,,Regular,18,24,1750,16.4805,444.35
1984,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,15,22,1950,18.31166667,493.7222222
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,25,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,17,21,1950,18.31166667,493.7222222
1984,,Automatic 3-Speed,4,2.6,,,Regular,16,20,2050,19.38882353,522.7647059
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,25,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Manual 5-Speed,4,2.2,,,Regular,19,29,1600,14.98227273,403.9545455
1984,,Manual 5-Speed,4,2.2,T,,Regular,18,25,1750,16.4805,444.35
1984,,Manual 5-Speed,4,2.2,,,Regular,19,29,1500,14.33086957,386.3913043
1984,,Manual 5-Speed,4,2.2,T,,Regular,18,25,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,23,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,,Manual 5-Speed,4,2.2,,,Regular,21,29,1450,13.73375,370.2916667
1984,,Manual 5-Speed,4,2.2,,,Regular,19,31,1500,14.33086957,386.3913043
1984,,Manual 5-Speed,4,2.2,,,Regular,21,31,1400,13.1844,355.48
1984,,Manual 5-Speed,4,2.2,,,Regular,18,30,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,25,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,8,5.2,,,Regular,14,18,2350,21.974,592.4666667
1984,,Automatic 3-Speed,8,5.2,,,Regular,14,18,2350,21.974,592.4666667
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.2,,,Regular,21,26,1500,14.33086957,386.3913043
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,25,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,,Manual 5-Speed,4,2.2,,,Regular,21,29,1450,13.73375,370.2916667
1984,,Manual 5-Speed,4,2.2,,,Regular,19,28,1600,14.98227273,403.9545455
1984,,Manual 5-Speed,4,2.2,T,,Regular,18,25,1750,16.4805,444.35
1984,,Manual 5-Speed,4,2.2,,,Regular,21,31,1400,13.1844,355.48
1984,,Manual 5-Speed,4,2.2,,,Regular,19,29,1600,14.98227273,403.9545455
1984,,Manual 5-Speed,4,2.2,T,,Regular,18,25,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,25,1600,14.98227273,403.9545455
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,T,,Regular,18,22,1850,17.34789474,467.7368421
1984,,Automatic 3-Speed,4,2.2,,,Regular,19,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,14,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,11,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,10,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,14,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,10,12,3200,29.96454545,807.9090909
1984,,Automatic 3-Speed,4,2.2,,,Regular,21,26,1500,14.33086957,386.3913043
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,20,1850,17.34789474,467.7368421
1984,,Manual 4-Speed,4,2.2,,,Regular,23,29,1400,13.1844,355.48
1984,,Manual 4-Speed,4,2.2,,,Regular,21,27,1450,13.73375,370.2916667
1984,,Manual 5-Speed,4,2.2,,,Regular,21,30,1450,13.73375,370.2916667
1984,,Manual 5-Speed,4,2.2,,,Regular,21,31,1400,13.1844,355.48
1984,,Automatic 3-Speed,4,2.2,,,Regular,21,26,1500,14.33086957,386.3913043
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,22,1750,16.4805,444.35
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.6,,,Regular,18,21,1850,17.34789474,467.7368421
1984,,Manual 4-Speed,4,2.2,,,Regular,22,29,1400,13.1844,355.48
1984,,Manual 4-Speed,4,2.2,,,Regular,21,27,1450,13.73375,370.2916667
1984,,Manual 5-Speed,4,2.2,,,Regular,21,29,1450,13.73375,370.2916667
1984,,Manual 5-Speed,4,2.2,,,Regular,21,31,1400,13.1844,355.48
1984,4-Wheel or All-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,12,3200,29.96454545,807.9090909
1984,4-Wheel or All-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,9,11,3500,32.961,888.7
1984,4-Wheel or All-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,12,3200,29.96454545,807.9090909
1984,4-Wheel or All-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,9,11,3500,32.961,888.7
1984,4-Wheel or All-Wheel Drive,Manual 4-Speed,8,5.2,,,Regular,10,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,6,3.7,,,Regular,14,17,2350,21.974,592.4666667
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,14,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,10,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,6,3.7,,,Regular,12,13,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,13,2900,27.4675,740.5833333
1984,2-Wheel Drive,Manual 4-Speed,6,3.7,,,Regular,15,19,2050,19.38882353,522.7647059
1984,2-Wheel Drive,Manual 4-Speed,8,5.2,,,Regular,11,16,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Manual 4-Speed,6,3.7,,,Regular,11,16,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Manual 4-Speed,8,5.2,,,Regular,12,16,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Automatic 3-Speed,6,3.7,,,Regular,13,16,2500,23.54357143,634.7857143
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,14,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,9,11,3500,32.961,888.7
1984,2-Wheel Drive,Automatic 3-Speed,6,3.7,,,Regular,12,13,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,13,2900,27.4675,740.5833333
1984,2-Wheel Drive,Manual 4-Speed,6,3.7,,,Regular,15,18,2200,20.600625,555.4375
1984,2-Wheel Drive,Manual 4-Speed,8,5.2,,,Regular,11,15,2900,27.4675,740.5833333
1984,2-Wheel Drive,Manual 4-Speed,6,3.7,,,Regular,11,16,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Manual 4-Speed,8,5.2,,,Regular,11,15,2700,25.35461538,683.6153846
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,14,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,11,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,10,12,3200,29.96454545,807.9090909
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,14,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,11,13,2900,27.4675,740.5833333
1984,2-Wheel Drive,Automatic 3-Speed,8,5.9,,,Regular,8,10,3900,36.62333333,987.4444444
1984,2-Wheel Drive,Automatic 3-Speed,8,5.2,,,Regular,10,11,3500,32.961,888.7
1984,2-Wheel Drive,Automatic 3-Speed,4,2.2,,,Regular,18,22,1850,17.34789474,467.7368421
1984,2-Wheel Drive,Automatic 3-Speed,4,2.6,,,Regular,17,20,1950,18.31166667,493.7222222
1984,2-Wheel Drive,Automatic 3-Speed,4,2.2,,,Regular,18,22,1750,16.4805,444.35
1984,2-Wheel Drive,Manual 4-Speed,4,2.2,,,Regular,20,26,1600,14.98227273,403.9545455
1984,2-Wheel Drive,Manual 4-Speed,4,2.2,,,Regular,20,24,1600,14.98227273,403.9545455
1984,2-Wheel Drive,Manual 5-Speed,4,2.2,,,Regular,19,26,1600,14.98227273,403.9545455
1984,2-Wheel Drive,Manual 5-Speed,4,2.2,,,Regular,18,26,1650,15.69571429,423.1904762
1984,,Automatic 3-Speed,4,2.2,,,Regular,21,26,1500,14.33086957,386.3913043
1984,,Automatic 3-Speed,4,2.2,,,Regular,20,24,1650,15.69571429,423.1904762
